AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
5.01604E+11,90543824920,1.01236E+11,55604787280,1.10568E+11,2.31204E+11,1.23906E+11,50455225600,2.72967E+11,77479839450,1.11391E+11,1.93119E+11,1.21541E+11,2.57795E+11,2.12093E+11,1.73413E+11,94975613500,85949648200,1.40516E+11,3.07915E+11,54394474680,1.96052E+11,2.22052E+11,31692119400,71540223480,99585174460,1.0509E+11,1.38024E+11,2.51549E+11,4.24707E+11
4.99346E+11,90104603810,1.02107E+11,55312063520,1.11851E+11,2.28358E+11,1.24169E+11,51182945200,2.73472E+11,77271353190,1.10715E+11,1.9085E+11,1.2256E+11,2.55792E+11,2.09462E+11,1.72663E+11,93910931400,88460945300,1.3996E+11,3.04868E+11,54622185720,1.95339E+11,2.19932E+11,31517366760,71207993340,98750174840,1.07873E+11,1.36022E+11,2.49963E+11,4.22654E+11
4.95549E+11,92118593290,1.01814E+11,56107508520,1.12279E+11,2.33858E+11,1.26876E+11,52771799660,2.77317E+11,79242908040,1.12729E+11,1.94042E+11,1.25021E+11,2.61378E+11,2.15176E+11,1.76725E+11,95453227900,90339863600,1.42882E+11,3.05369E+11,55895944350,1.99423E+11,2.23928E+11,32088953520,72869144040,1.0076E+11,1.08935E+11,1.38624E+11,2.52196E+11,4.34842E+11
4.89871E+11,92568527110,1.01574E+11,55706604240,1.12653E+11,2.36973E+11,1.28229E+11,53244817400,2.76407E+11,79211181870,1.12588E+11,1.95693E+11,1.24971E+11,2.59516E+11,2.15138E+11,1.76019E+11,94667154200,90745661220,1.42561E+11,3.02614E+11,55689581220,1.99034E+11,2.22623E+11,32325597720,72879211620,1.00475E+11,1.09304E+11,1.3851E+11,2.49931E+11,4.34361E+11
4.93974E+11,93811201470,1.02701E+11,56591139080,1.12974E+11,2.36127E+11,1.27227E+11,53099273480,2.76811E+11,79387941960,1.12714E+11,1.95475E+11,1.24548E+11,2.59826E+11,2.16905E+11,1.76814E+11,96030345300,90951886240,1.4411E+11,3.07205E+11,55034911980,1.96052E+11,2.2246E+11,32467584240,73845699300,1.0154E+11,1.09248E+11,1.37509E+11,2.50546E+11,4.31085E+11
5.12932E+11,94603942010,1.02498E+11,57246585760,1.15327E+11,2.36166E+11,1.28773E+11,53220560080,2.77216E+11,79981674570,1.13447E+11,1.97875E+11,1.25866E+11,2.59657E+11,2.18935E+11,1.77343E+11,95821389000,91005105600,1.44226E+11,3.05703E+11,54871244670,1.96701E+11,2.21019E+11,32460302880,74852457300,1.01686E+11,1.1029E+11,1.38939E+11,2.5197E+11,4.30342E+11
5.10754E+11,95011024990,1.02821E+11,57851123960,1.15968E+11,2.37531E+11,1.29775E+11,53875507720,2.79341E+11,79841172960,1.13559E+11,1.9895E+11,1.26413E+11,2.59742E+11,2.18973E+11,1.77476E+11,96060196200,91131501580,1.44373E+11,3.09543E+11,55262623020,1.96312E+11,2.21019E+11,32580445320,74630970540,1.02283E+11,1.10645E+11,1.40083E+11,2.52423E+11,4.33444E+11
5.07362E+11,95343119000,1.03903E+11,58003849400,1.16556E+11,2.40031E+11,1.31128E+11,54409168760,2.81566E+11,79972609950,1.14841E+11,2.01263E+11,1.27755E+11,2.61096E+11,2.18785E+11,1.78801E+11,96358705200,91996316180,1.45278E+11,3.12548E+11,55639769430,1.97997E+11,2.22243E+11,32769760680,75355836300,1.03402E+11,1.11388E+11,1.40655E+11,2.53652E+11,4.40783E+11
5.03934E+11,95546660490,1.02874E+11,57825669720,1.17733E+11,2.40839E+11,1.30654E+11,54093823600,2.81566E+11,79927286850,1.14968E+11,2.0097E+11,1.27258E+11,2.6056E+11,2.18559E+11,1.79551E+11,96428357300,92701472700,1.45483E+11,3.11296E+11,55618421520,1.9858E+11,2.22922E+11,32711509800,75194755020,1.03503E+11,1.1112E+11,1.40626E+11,2.53911E+11,4.43448E+11
4.94937E+11,95975168890,1.02137E+11,57825669720,1.18962E+11,2.38916E+11,1.33957E+11,54093823600,2.82173E+11,79646283630,1.1539E+11,2.02414E+11,1.285E+11,2.60419E+11,2.17845E+11,1.8145E+11,96527860300,92748039640,1.45921E+11,3.11296E+11,56031147780,1.98904E+11,2.22895E+11,32868059040,75285363240,1.03439E+11,1.11747E+11,1.40569E+11,2.54429E+11,4.38206E+11
5.00739E+11,97196417830,1.02566E+11,57787488360,1.19925E+11,2.40224E+11,1.34256E+11,53851250400,2.8359E+11,80339727060,1.15953E+11,2.03674E+11,1.29022E+11,2.58416E+11,2.19837E+11,1.82422E+11,96547760900,93300190500,1.46243E+11,3.12297E+11,55959988080,1.98515E+11,2.21291E+11,32962716720,75808877400,1.04421E+11,1.12643E+11,1.4054E+11,2.54623E+11,4.42094E+11
4.93697E+11,95825190950,1.02701E+11,57189313720,1.17626E+11,2.38743E+11,1.34028E+11,53208431420,2.78228E+11,80172031590,1.15503E+11,2.01458E+11,1.28202E+11,2.56836E+11,2.18822E+11,1.79551E+11,95930842300,91889877460,1.44606E+11,3.1021E+11,55675349280,1.97413E+11,2.18926E+11,32522194440,75073944060,1.03219E+11,1.11798E+11,1.4014E+11,2.55335E+11,4.35759E+11
4.82852E+11,96135859540,1.03415E+11,57157495920,1.17519E+11,2.39147E+11,1.33747E+11,52965858220,2.78025E+11,80743102650,1.1532E+11,2.02664E+11,1.28152E+11,2.59149E+11,2.20514E+11,1.78668E+11,96060196200,92102754900,1.45308E+11,3.08123E+11,55525913910,1.97802E+11,2.18682E+11,32460302880,75607525800,1.03595E+11,1.11874E+11,1.38481E+11,2.54493E+11,4.34711E+11
4.85485E+11,96093008700,1.04009E+11,56406595840,1.17679E+11,2.38512E+11,1.33237E+11,52868828940,2.75799E+11,81296044470,1.14207E+11,2.01969E+11,1.26562E+11,2.60503E+11,2.21792E+11,1.77829E+11,95373625500,91557256460,1.45337E+11,3.01612E+11,55098955710,1.97997E+11,2.19198E+11,32372926560,74741713920,1.03494E+11,1.11201E+11,1.39253E+11,2.5307E+11,4.35366E+11
4.82011E+11,95728776560,1.05587E+11,56591139080,1.19283E+11,2.40531E+11,1.34151E+11,52286653260,2.76103E+11,80806554990,1.14771E+11,2.05997E+11,1.27183E+11,2.66033E+11,2.19236E+11,1.78359E+11,95900991400,91570561300,1.46418E+11,3.0395E+11,55141651530,1.99228E+11,2.21318E+11,32183611200,77027054580,1.04155E+11,1.12051E+11,1.40998E+11,2.53846E+11,4.41526E+11
4.85066E+11,95782340110,1.0582E+11,56724773840,1.19192E+11,2.37108E+11,1.32183E+11,52347296560,2.75294E+11,80874539640,1.15376E+11,2.04108E+11,1.26413E+11,2.65667E+11,2.21303E+11,1.76372E+11,94935812300,90892014460,1.45483E+11,2.98523E+11,54543256430,2.00589E+11,2.18111E+11,31885075440,76131039960,1.04283E+11,1.1241E+11,1.3871E+11,2.5184E+11,4.40084E+11
4.78871E+11,95214566480,1.06804E+11,57087496760,1.18107E+11,2.37108E+11,1.3162E+11,51668091600,2.75395E+11,80403179400,1.14869E+11,2.03467E+11,1.25816E+11,2.67275E+11,2.2089E+11,1.75445E+11,94985563800,90772270900,1.44694E+11,2.96603E+11,54543256430,2.0046E+11,2.186E+11,31921482240,76594148640,1.04338E+11,1.12253E+11,1.3585E+11,2.52681E+11,4.35803E+11
4.75676E+11,94861047050,1.06631E+11,57596581560,1.18802E+11,2.32723E+11,1.32481E+11,51801506860,2.72764E+11,80851878090,1.15489E+11,2.03337E+11,1.2691E+11,2.67303E+11,2.19875E+11,1.77211E+11,95323874000,90592655560,1.45746E+11,3.00861E+11,54422976840,1.98904E+11,2.18274E+11,31852309320,75204822600,1.04448E+11,1.11859E+11,1.36565E+11,2.5252E+11,4.39123E+11
4.78168E+11,93189864290,1.05729E+11,57202040840,1.18641E+11,2.29338E+11,1.28756E+11,50806956740,2.70437E+11,79714268280,1.14024E+11,1.99971E+11,1.26761E+11,2.66626E+11,2.16905E+11,1.74561E+11,94358694900,89594792560,1.55213E+11,2.92012E+11,53191879860,1.97932E+11,2.17486E+11,31433631120,74439686520,1.03503E+11,1.10731E+11,1.34506E+11,2.5074E+11,4.30517E+11
4.87683E+11,93329129520,1.05211E+11,57628399360,1.19818E+11,2.29954E+11,1.30829E+11,51728734900,2.72865E+11,80040594600,1.1408E+11,2.01882E+11,1.31781E+11,2.67247E+11,2.17056E+11,1.75268E+11,94746756600,91410903220,1.54862E+11,2.9869E+11,53184804590,2.00913E+11,2.19823E+11,31837746600,74520227160,1.03347E+11,1.12628E+11,1.34649E+11,2.52261E+11,4.33007E+11
4.97474E+11,94539665750,1.05669E+11,58805657960,1.21796E+11,2.29204E+11,1.30531E+11,52213881300,2.76609E+11,81015041250,1.14165E+11,2.03858E+11,1.32577E+11,2.67472E+11,2.23634E+11,1.75577E+11,94985563800,92096102480,1.5346E+11,3.06871E+11,53368761610,2.0208E+11,2.19606E+11,31994295840,75345768720,1.04669E+11,1.13189E+11,1.38052E+11,2.5129E+11,4.31522E+11
4.94698E+11,94036168380,1.05361E+11,58551115560,1.21796E+11,2.28531E+11,1.30408E+11,52262395940,2.75192E+11,79392474270,1.14433E+11,2.04966E+11,1.3193E+11,2.67021E+11,2.21755E+11,1.75356E+11,95582581800,91909834720,1.53401E+11,3.07957E+11,52915944330,2.02015E+11,2.18981E+11,31761292320,73251712080,1.04806E+11,1.12182E+11,1.38796E+11,2.48378E+11,4.32221E+11
4.82577E+11,96792080000,1.05549E+11,58188392640,1.21582E+11,2.29415E+11,1.30004E+11,52238138620,2.6892E+11,79895560680,1.14066E+11,2.0641E+11,1.285E+11,2.68206E+11,2.18446E+11,1.73457E+11,94458197900,91344379020,1.51794E+11,3.03699E+11,51925406530,2.01496E+11,2.17132E+11,31480959960,73010090160,1.04797E+11,1.17448E+11,1.38281E+11,2.46533E+11,4.33182E+11
4.90075E+11,96387760000,1.06458E+11,57653853600,1.22063E+11,2.31473E+11,1.3039E+11,55706935380,2.65986E+11,78499609200,1.13306E+11,2.04607E+11,1.27208E+11,2.653E+11,2.18672E+11,1.76284E+11,94607452400,91131501580,1.51444E+11,3.01946E+11,52180116250,2.02404E+11,2.17948E+11,30945780000,73654415280,1.05513E+11,1.17322E+11,1.36422E+11,2.45401E+11,4.30299E+11
4.92252E+11,96962320000,1.08487E+11,57042951840,1.22117E+11,2.31608E+11,1.32341E+11,55403718880,2.6295E+11,78717160080,1.1294E+11,1.97897E+11,1.25816E+11,2.66118E+11,2.16492E+11,1.76195E+11,94408446400,90792228160,1.50041E+11,2.99942E+11,52003234500,2.02663E+11,2.15365E+11,30785590080,73896037200,1.0655E+11,1.17858E+11,1.35458E+11,2.43815E+11,4.2759E+11
4.96421E+11,94876880000,1.06188E+11,56304778880,1.2062E+11,2.27684E+11,1.31427E+11,54239367520,2.6123E+11,77389193250,1.12996E+11,1.98418E+11,1.24921E+11,2.6166E+11,2.12281E+11,1.73281E+11,94846259600,89614749820,1.50772E+11,3.00986E+11,51458438710,2.00978E+11,2.12674E+11,29365245000,73694685600,1.05375E+11,1.1546E+11,1.36975E+11,2.42553E+11,4.23615E+11
4.87397E+11,92514800000,1.02686E+11,54834796520,1.18695E+11,2.23646E+11,1.27789E+11,52650513060,2.52428E+11,75979644840,1.11475E+11,1.95063E+11,1.23331E+11,2.5565E+11,2.07094E+11,1.71514E+11,93960682900,86627813240,1.51882E+11,3.05508E+11,50694309550,1.95015E+11,2.1523E+11,28849135000,72083872800,1.02586E+11,1.11919E+11,1.36317E+11,2.40806E+11,4.14354E+11
4.91351E+11,91206080000,1.0322E+11,58092939240,1.17626E+11,2.23915E+11,1.26427E+11,52274524600,2.53642E+11,74642613390,1.11165E+11,1.93173E+11,1.22883E+11,2.5376E+11,2.07094E+11,1.71029E+11,93602472100,85789608320,1.53489E+11,2.99075E+11,50871191300,1.92229E+11,2.12764E+11,29089515000,72134210700,1.04412E+11,1.09375E+11,1.36489E+11,2.39932E+11,4.14659E+11
4.52079E+11,92184960000,1.03017E+11,58843839320,1.16289E+11,2.24704E+11,1.2753E+11,52226009960,2.57588E+11,75349653750,1.10602E+11,1.92033E+11,1.23778E+11,2.54212E+11,2.09537E+11,1.71647E+11,93711925400,86355064020,1.54482E+11,3.01067E+11,51444288170,1.97154E+11,2.14499E+11,29375850000,72194616180,1.04476E+11,1.11773E+11,1.35544E+11,2.41615E+11,4.17848E+11
4.46663E+11,91025200000,97523570340,57666580720,1.15754E+11,2.23088E+11,1.24817E+11,54251496180,2.55868E+11,74284560900,1.07983E+11,1.91545E+11,1.22684E+11,2.50826E+11,2.08748E+11,1.67363E+11,92687044500,86647770500,1.52554E+11,3.04305E+11,50779212790,1.95145E+11,2.10514E+11,29061235000,71741575080,1.03935E+11,1.0983E+11,1.36489E+11,2.39771E+11,4.15489E+11
4.458E+11,92163680000,95081348090,59308379200,1.17497E+11,2.23953E+11,1.28125E+11,54954958460,2.57993E+11,75163829040,1.08335E+11,1.92587E+11,1.22983E+11,2.52519E+11,2.10515E+11,1.68556E+11,93333814000,85184238100,1.56352E+11,3.05965E+11,52314546380,1.99747E+11,2.08426E+11,29114260000,73291982400,1.05228E+11,1.11391E+11,1.36317E+11,2.41874E+11,4.10597E+11
4.4653E+11,90461280000,94127002780,59760191960,1.17144E+11,2.14684E+11,1.27057E+11,55197531660,2.54249E+11,74384271720,1.08222E+11,1.91849E+11,1.21988E+11,2.49613E+11,2.08109E+11,1.6701E+11,93701975100,85027914240,1.54775E+11,3.14099E+11,51543341950,1.97025E+11,2.07748E+11,28732480000,72768468240,1.04623E+11,1.08643E+11,1.37433E+11,2.41647E+11,3.99514E+11
4.47359E+11,88163040000,92488835240,58812021520,1.1522E+11,2.13741E+11,1.22472E+11,54202981540,2.46358E+11,72435378420,1.05744E+11,1.87744E+11,1.19055E+11,2.44844E+11,2.04162E+11,1.64272E+11,92557690600,82182374400,1.52174E+11,3.0281E+11,50149513760,1.98321E+11,2.05254E+11,28371910000,71218060920,1.01081E+11,1.07654E+11,1.32825E+11,2.35111E+11,3.90367E+11
4.53835E+11,89376000000,91707324120,58862930000,1.16556E+11,2.13145E+11,1.24327E+11,54530455360,2.48584E+11,73314646560,1.05575E+11,1.87679E+11,1.18409E+11,2.44393E+11,2.06567E+11,1.65509E+11,92627342700,84052869120,1.56352E+11,3.01731E+11,49887728770,2.03765E+11,2.06311E+11,28403725000,70986506580,1.00108E+11,1.08194E+11,1.33999E+11,2.35338E+11,3.90237E+11
4.57225E+11,89078080000,91226394200,58519297760,1.17519E+11,2.10626E+11,1.2557E+11,54397040100,2.48078E+11,72707317020,1.05983E+11,1.89199E+11,1.16918E+11,2.46255E+11,2.07545E+11,1.66083E+11,93114907400,84477378560,1.56411E+11,2.97332E+11,49951406200,1.98645E+11,2.07287E+11,28435540000,71298601560,99016273620,1.08733E+11,1.33627E+11,2.35791E+11,3.88329E+11
4.57153E+11,91174160000,92180739510,59709283480,1.20245E+11,2.13991E+11,1.32386E+11,55294560940,2.52428E+11,73310114250,1.07251E+11,1.89666E+11,1.19254E+11,2.50403E+11,2.12319E+11,1.67938E+11,94468148200,85498854400,1.57112E+11,3.0032E+11,50595255770,1.99876E+11,2.08507E+11,28523915000,71348939460,1.00173E+11,1.10448E+11,1.33598E+11,2.35629E+11,3.89283E+11
4.63549E+11,92568000000,95449560060,60371093720,1.21208E+11,2.15492E+11,1.32578E+11,55306689600,2.54857E+11,73391695830,1.07659E+11,1.92468E+11,1.20323E+11,2.54042E+11,2.12845E+11,1.67584E+11,95443277600,86447367680,1.60034E+11,3.03474E+11,51430137630,2.02339E+11,2.09619E+11,28591080000,71842250880,1.01344E+11,1.11845E+11,1.3397E+11,2.38638E+11,3.92664E+11
4.71853E+11,93993760000,95554763480,60135642000,1.22063E+11,2.14799E+11,1.35014E+11,55597777440,2.5344E+11,72970191000,1.07603E+11,1.92348E+11,1.20746E+11,2.56948E+11,2.13296E+11,1.70322E+11,94388545800,86029491200,1.60385E+11,3.05467E+11,51415987090,2.03959E+11,2.11571E+11,29110725000,70211302920,1.0214E+11,1.11225E+11,1.34256E+11,2.38671E+11,3.88069E+11
4.7807E+11,94249120000,97809122480,60428365760,1.21422E+11,2.18434E+11,1.36293E+11,56810643440,2.57285E+11,74506644090,1.08011E+11,1.95128E+11,1.2164E+11,2.62309E+11,2.1589E+11,1.70631E+11,94866160200,86878510080,1.62751E+11,3.08579E+11,52342847460,2.06617E+11,2.13767E+11,29414735000,71097249960,1.03385E+11,1.12122E+11,1.35115E+11,2.42036E+11,3.93791E+11
4.78035E+11,94717280000,96283672890,61198356520,1.2217E+11,2.15453E+11,1.36503E+11,56240596420,2.5688E+11,74103268500,1.08828E+11,1.95714E+11,1.22038E+11,2.60757E+11,2.16229E+11,1.70057E+11,94418396700,86520330240,1.60706E+11,3.11028E+11,52434825970,2.04867E+11,2.10107E+11,29078910000,70714681920,1.0322E+11,1.1305E+11,1.35573E+11,2.42553E+11,3.94832E+11
4.85626E+11,94589600000,97313163500,61160175160,1.19069E+11,2.16376E+11,1.36485E+11,56155695800,2.57386E+11,74357077860,1.09264E+11,1.97452E+11,1.22784E+11,2.61152E+11,2.18146E+11,1.70675E+11,94985563800,86321341440,1.60998E+11,3.1219E+11,52972546490,2.0545E+11,2.10948E+11,29200861760,70440362320,1.03696E+11,1.1299E+11,1.35401E+11,2.43848E+11,3.96349E+11
